brand,model,ram_gb,storage_gb,age_months,battery_health,condition,launch_price,price
Apple,iPhone 17 Pro,12,1024,20,86,Good,102832,50938.0
Vivo,X90,8,256,8,95,Excellent,42208,34323.0
Xiaomi,Redmi 13C,4,128,44,69,Fair,32104,5316.0
Apple,iPhone 15,6,512,41,65,Poor,86416,11458.0
Motorola,Edge 30 Ultra,8,128,24,89,Good,33904,15425.0
Realme,GT 6T,12,256,37,74,Fair,41008,8108.0
IQOO,Z7 Pro,8,128,43,75,Good,44904,9093.0
OnePlus,11,16,256,17,85,Good,65808,34938.0
Nothing,Phone 3a Pro,12,256,31,78,Good,51008,15826.0
Apple,iPhone 12 Mini,4,64,45,69,Good,75952,14149.0
Vivo,X80,8,128,12,90,Excellent,39904,28156.0
Google,Pixel 7a,8,128,9,95,Good,71904,51518.0
Xiaomi,Poco M5,4,64,33,69,Good,30952,7803.0
Apple,iPhone 11,4,128,40,71,Fair,77104,13138.0
OnePlus,11,16,256,26,88,Good,65808,27727.0
OnePlus,OnePlus 9R,12,256,22,83,Excellent,61008,30584.0
Samsung,Galaxy Note 20 Ultra,12,256,27,75,Fair,74008,22824.0
Nothing,Phone 2,12,256,17,91,Excellent,51008,32213.0
Apple,iPhone 13 Pro Max,6,512,21,83,Excellent,86416,44613.0
Apple,iPhone 11 Pro,4,512,16,90,Good,84016,48453.0
Vivo,V29,8,256,25,76,Good,42208,15878.0
Motorola,Edge 30 Fusion,8,128,30,71,Fair,33904,8858.0
Apple,iPhone 15 Pro Max,8,1024,41,69,Good,98032,18263.0
IQOO,Z7 Pro,8,256,44,66,Fair,47208,7477.0
Apple,iPhone 14 Pro Max,6,128,36,83,Excellent,79504,23227.0
Samsung,Galaxy A35,8,256,32,77,Fair,69208,18076.0
Apple,iPhone 16 Pro Max,8,1024,24,88,Good,98032,44100.0
OnePlus,OnePlus 8T,8,128,32,70,Fair,53904,12798.0
Samsung,Galaxy S24+,12,512,15,85,Excellent,78616,48781.0
Oppo,A79,8,128,6,96,Excellent,39904,34170.0
Google,Pixel 8 Pro,12,512,8,94,Excellent,83616,67280.0
Realme,C67,6,128,22,89,Good,31504,15241.0
Google,Pixel 9,12,256,6,94,Good,79008,59621.0
Xiaomi,Redmi Note 10 Pro,8,128,36,71,Fair,36904,7378.0
Google,Pixel 8a,8,128,6,95,Excellent,71904,60931.0
Vivo,X80,8,128,35,81,Excellent,39904,11959.0
Xiaomi,Redmi Note 12,8,256,10,90,Good,39208,26041.0
Xiaomi,Xiaomi 12 Pro,12,256,13,90,Good,44008,27305.0
Apple,iPhone 17,8,256,5,97,Good,84208,66897.0
Xiaomi,Poco F4,12,256,44,63,Fair,44008,6654.0
Apple,iPhone 14 Plus,6,512,36,81,Good,86416,22175.0
Vivo,Y28,8,128,5,97,Excellent,39904,35223.0
OnePlus,10 Pro,8,128,43,61,Fair,53904,7891.0
Apple,iPhone 15,6,128,34,71,Fair,79504,17521.0
Xiaomi,Poco X6 Pro,12,512,18,84,Good,48616,24845.0
Vivo,V25 Pro,12,256,33,70,Good,47008,12023.0
Vivo,V25 Pro,12,256,41,77,Good,47008,9772.0
Apple,iPhone XR,3,128,6,97,Excellent,75904,65675.0
Nothing,Phone 2a,8,128,40,74,Good,43904,8772.0
Xiaomi,Poco F5 Pro,8,256,29,83,Good,39208,13999.0
Realme,11x,6,128,37,72,Good,31504,6818.0
Apple,iPhone 16 Pro Max,8,1024,24,82,Good,98032,41093.0
Apple,iPhone SE 2020,3,128,34,83,Good,75904,21999.0
IQOO,11 Legend,16,512,1,99,Excellent,61416,59707.0
Xiaomi,Redmi Note 11 Pro+,8,128,20,88,Good,36904,18705.0
Xiaomi,Xiaomi Pad 5,6,128,10,95,Excellent,34504,26878.0
OnePlus,Nord CE 4,8,128,46,74,Fair,53904,9573.0
Xiaomi,Poco F4,6,128,4,98,Excellent,34504,31379.0
IQOO,12,12,256,4,98,Excellent,52008,47298.0
Vivo,T1 Pro,6,128,21,83,Good,37504,17425.0
Apple,iPhone XS Max,4,256,45,60,Fair,79408,11434.0
Apple,iPhone 13 Mini,4,512,44,74,Good,84016,16786.0
Realme,P1,8,128,38,66,Poor,33904,4808.0
Apple,iPhone XR,3,256,24,84,Excellent,78208,37314.0
Xiaomi,Redmi 13C,6,128,23,88,Excellent,34504,17793.0
Realme,GT Neo 3,12,256,38,82,Good,41008,9563.0
Apple,iPhone 11 Pro Max,4,512,2,98,Good,84016,71434.0
Nothing,Phone 2,12,512,46,60,Fair,55616,8008.0
Samsung,Galaxy S24,8,256,19,83,Good,69208,34017.0
Samsung,Galaxy S24 Ultra,12,256,29,77,Good,74008,24515.0
Oppo,F25 Pro,12,256,2,98,Excellent,47008,44409.0
OnePlus,12R,16,256,44,73,Fair,65808,11529.0
IQOO,Z5,8,128,2,98,Good,44904,38179.0
Xiaomi,Redmi 11 Prime,4,64,33,82,Good,30952,9274.0
IQOO,Neo 10 Pro,16,512,3,97,Excellent,61416,56356.0
Oppo,F25 Pro,12,256,35,79,Good,47008,12366.0
OnePlus,11R,16,256,35,78,Fair,65808,15193.0
Xiaomi,Redmi 12,6,128,19,82,Good,34504,16755.0
Vivo,V27 Pro,8,256,27,82,Excellent,42208,17789.0
IQOO,11,16,256,13,87,Good,56808,34072.0
IQOO,Z6 Pro,6,128,13,88,Good,42504,25785.0
Vivo,X100 Pro,16,1024,11,93,Good,65632,44057.0
Vivo,T1 Pro,6,128,46,68,Good,37504,6885.0
Vivo,X90,8,128,27,75,Fair,39904,12306.0
Oppo,A38,4,128,35,79,Good,35104,9234.0
Vivo,V25 Pro,8,128,43,67,Poor,39904,5454.0
Motorola,G54,12,256,12,90,Good,41008,26041.0
Realme,C67,8,128,10,91,Good,33904,22769.0
Xiaomi,Poco F6,12,256,39,82,Good,44008,9743.0
IQOO,Z6 Pro,6,128,7,93,Good,42504,31093.0
Realme,Narzo N65,6,128,16,92,Excellent,31504,20636.0
Realme,Narzo N65,4,128,1,99,Good,29104,25464.0
Xiaomi,Poco M4 Pro,8,128,11,94,Excellent,36904,27821.0
Motorola,Edge 30 Fusion,8,128,30,84,Good,33904,11790.0
Nothing,Phone 2a,12,256,8,95,Excellent,51008,41479.0
Nothing,CMF Phone 1,8,256,14,87,Good,46208,27063.0
Samsung,Galaxy S23 FE,8,256,5,95,Good,69208,53847.0
OnePlus,12R,8,128,14,87,Excellent,53904,35078.0
IQOO,Z6 Pro,6,128,22,79,Fair,42504,16224.0
Vivo,V25 Pro,8,128,44,79,Fair,39904,7565.0
Apple,iPhone 16 Pro Max,8,256,44,77,Good,84208,17506.0
Xiaomi,Redmi 12,4,128,31,71,Good,32104,9067.0
Apple,iPhone 15,6,256,12,92,Excellent,81808,59006.0
Vivo,Y36,8,128,34,82,Good,39904,11426.0
Apple,iPhone 17 Pro Max,12,512,33,75,Good,93616,25655.0
Vivo,X90,8,128,35,79,Fair,39904,9331.0
Xiaomi,Redmi Note 12 Pro+,8,256,2,98,Excellent,39208,37040.0
Samsung,Galaxy A35,8,128,5,97,Excellent,66904,59056.0
Apple,iPhone 16,8,512,40,75,Fair,88816,15986.0
IQOO,Neo 7 Pro,12,256,14,93,Excellent,52008,36178.0
Apple,iPhone 12 Pro Max,6,128,1,99,Good,79504,69562.0
Vivo,V29,12,256,18,86,Good,47008,24595.0
Oppo,Reno 10 Pro+,12,256,39,77,Good,47008,9772.0
Oppo,F25,8,128,9,91,Excellent,39904,30429.0
Apple,iPhone 11 Pro,4,512,39,76,Good,84016,17240.0
Vivo,X100,12,256,13,91,Good,47008,29490.0
Nothing,CMF Phone 2,8,128,39,81,Excellent,43904,10668.0
Apple,iPhone 17 Pro,12,256,40,64,Fair,89008,13671.0
Xiaomi,Redmi 12,6,128,37,68,Good,34504,7052.0
Nothing,Phone 3a Pro,12,256,32,69,Good,51008,13430.0
Vivo,X100 Pro,16,256,27,83,Excellent,51808,22102.0
Xiaomi,Redmi 11 Prime,6,128,36,83,Good,34504,9072.0
Xiaomi,Poco F5,12,256,22,85,Good,44008,20334.0
IQOO,Z9,8,128,20,83,Good,44904,21467.0
Vivo,V27 Pro,8,128,19,87,Good,39904,20559.0
Apple,iPhone 15,6,128,6,94,Excellent,79504,66662.0
Google,Pixel 7 Pro,12,256,38,67,Poor,79008,11374.0
Xiaomi,Poco F4,12,256,43,74,Good,44008,8792.0
Xiaomi,Redmi Note 10 Pro,8,128,46,64,Poor,36904,4818.0
OnePlus,OnePlus 9 Pro,12,256,39,77,Fair,61008,11274.0
Apple,iPhone 14,6,512,32,77,Fair,86416,22570.0
Xiaomi,Redmi Note 11 Pro+,6,128,40,64,Fair,34504,5299.0
Nothing,Phone 3a,8,256,46,77,Fair,46208,8539.0
Oppo,Find N3,12,512,8,96,Good,51616,38174.0
Vivo,Y56,4,128,7,96,Good,35104,26508.0
Vivo,V29,8,256,10,94,Excellent,42208,32533.0
OnePlus,10 Pro,12,256,31,80,Excellent,61008,21572.0
Realme,GT Neo 3,12,256,43,74,Fair,41008,7283.0
Vivo,Y200,8,128,25,85,Excellent,39904,18655.0
Google,Pixel 8a,8,256,22,89,Good,74208,35902.0
OnePlus,OnePlus 9R,8,128,45,69,Fair,53904,8926.0
Xiaomi,Poco M4 Pro,6,128,1,99,Excellent,34504,33544.0
Nothing,CMF Phone 1,6,128,3,98,Excellent,41504,38477.0
Vivo,Y22,6,128,22,81,Excellent,37504,18348.0
Google,Pixel 8,8,256,45,79,Good,74208,15828.0
OnePlus,OnePlus 8T,12,256,25,88,Good,61008,26575.0
Realme,GT Neo 3T,8,256,32,82,Good,36208,11329.0
IQOO,Z6 Pro,6,128,7,94,Good,42504,31427.0
Apple,iPhone 17 Pro,12,1024,23,79,Fair,102832,38084.0
Xiaomi,Redmi Note 12 Pro+,12,256,46,58,Poor,44008,5207.0
Samsung,Galaxy Note 20 Ultra,12,512,42,63,Fair,78616,11886.0
Xiaomi,Poco X4 Pro,8,256,31,82,Good,39208,12789.0
Vivo,V30 Pro,12,512,45,70,Fair,51616,8671.0
Samsung,Galaxy Z Flip 5,8,512,14,88,Good,73816,43729.0
Xiaomi,Redmi 11 Prime,4,64,22,84,Good,30952,14133.0
Apple,iPhone 14,6,256,1,99,Good,81808,71578.0
Xiaomi,Xiaomi 11T Pro,8,128,32,76,Fair,36904,9513.0
Apple,iPhone 15 Pro,8,512,2,98,Good,88816,75515.0
Xiaomi,Redmi Note 12 Pro,6,128,46,62,Fair,34504,5134.0
Realme,13 Pro+,12,512,7,93,Good,45616,33369.0
OnePlus,OnePlus 10R,8,128,45,74,Fair,53904,9573.0
Xiaomi,Redmi Note 12,4,128,40,62,Fair,32104,4777.0
OnePlus,11R,16,256,25,84,Excellent,65808,30403.0
Nothing,CMF Phone 1,8,128,47,70,Good,43904,8297.0
OnePlus,OnePlus 10 Pro,8,128,6,95,Excellent,53904,45678.0
Xiaomi,Redmi 12,8,256,11,93,Excellent,39208,29243.0
Oppo,F23,8,256,48,74,Good,42208,8433.0
Apple,iPhone 17 Plus,8,512,6,94,Good,88816,67023.0
Vivo,Y200,8,128,32,77,Good,39904,11725.0
Google,Pixel 8 Pro,12,128,37,80,Good,76704,18445.0
Oppo,A79,8,256,20,84,Good,42208,20421.0
Motorola,Edge 50 Ultra,12,512,3,97,Excellent,45616,41858.0
Apple,iPhone XS,4,256,10,94,Excellent,79408,61207.0
Vivo,X100,16,1024,35,70,Good,65632,15298.0
IQOO,11,8,256,30,83,Good,47208,16221.0
Apple,iPhone X,3,64,37,71,Good,74752,15954.0
Realme,12+,8,256,48,61,Fair,36208,5300.0
Nothing,CMF Phone 1,6,128,42,63,Poor,41504,5334.0
Apple,iPhone 17 Pro Max,12,1024,25,85,Good,102832,43266.0
Xiaomi,Pad 6,8,128,1,99,Good,36904,32289.0
Nothing,Phone 3,16,512,32,71,Fair,60416,14550.0
Vivo,Y22,6,128,38,63,Poor,37504,5077.0
Samsung,Galaxy Z Fold 5,12,256,30,79,Fair,74008,21515.0
Nothing,CMF Phone 1,8,128,28,81,Good,43904,15874.0
Nothing,Phone 1,8,256,6,94,Excellent,46208,38744.0
Nokia,G21,4,128,11,92,Excellent,25104,18522.0
Xiaomi,Redmi 11 Prime,4,64,48,77,Fair,30952,5719.0
Samsung,Galaxy A35,8,128,36,75,Good,66904,15896.0
OnePlus,OnePlus Nord CE 2 Lite,6,128,19,82,Good,51504,25010.0
Samsung,Galaxy S23 Ultra,12,1024,13,88,Excellent,87832,59205.0
OnePlus,Nord CE 4,8,128,9,95,Excellent,53904,42912.0
Xiaomi,Poco F5 Pro,8,256,22,83,Excellent,39208,19655.0
Google,Pixel 8,8,256,30,74,Fair,74208,20208.0
Xiaomi,Poco X5,8,256,33,71,Fair,39208,9041.0
Nothing,Phone 3,12,256,7,94,Excellent,51008,41906.0
Nothing,Phone 1,8,128,48,60,Poor,43904,5373.0
Apple,iPhone 15,6,256,22,89,Good,81808,39579.0
Xiaomi,Redmi 12,8,256,17,91,Excellent,39208,24761.0
Xiaomi,14 Ultra,16,512,27,86,Good,53416,21250.0
Vivo,V29,12,256,24,82,Excellent,47008,21894.0
Vivo,Y28,8,128,11,89,Good,39904,25634.0
Nothing,CMF Phone 1,6,128,21,85,Excellent,41504,21943.0
Xiaomi,Poco M5,6,128,22,85,Excellent,34504,17714.0
Google,Pixel 9,12,256,4,96,Excellent,79008,70386.0
Nothing,Phone 2,8,128,11,94,Excellent,43904,33098.0
Xiaomi,Pad 6,8,256,35,82,Good,39208,10706.0
Apple,iPhone 12 Pro,6,512,13,89,Good,86416,53021.0
Xiaomi,Redmi Note 12 Pro,6,128,24,79,Fair,34504,12386.0
OnePlus,OnePlus Nord 3,8,256,28,85,Good,56208,21327.0
Motorola,Edge 50 Ultra,12,512,41,74,Good,45616,9114.0
Apple,iPhone 16 Pro,8,512,26,80,Excellent,88816,37800.0
Motorola,Razr 50,8,256,17,87,Good,36208,19675.0
Oppo,A3 Pro,8,256,20,83,Excellent,42208,22420.0
Apple,iPhone 13,4,256,31,81,Good,79408,25586.0
Xiaomi,Redmi Note 11 Pro+,8,128,20,84,Good,36904,17855.0
Xiaomi,Redmi Note 11 Pro+,8,256,2,98,Excellent,39208,37040.0
OnePlus,Nord 4,12,256,1,99,Good,61008,53379.0
Samsung,Galaxy Z Fold 5,12,512,37,70,Fair,78616,14704.0
Vivo,V27,12,256,31,85,Good,47008,15894.0
Realme,GT 6T,8,256,27,81,Good,36208,13567.0
Xiaomi,Poco X4 Pro,8,256,2,98,Excellent,39208,37040.0
OnePlus,OnePlus 8 Pro,12,256,32,81,Excellent,61008,20952.0
Google,Pixel 9 Pro XL,16,256,14,88,Excellent,83808,55165.0
Samsung,Galaxy S24+,12,512,16,85,Good,78616,42820.0
OnePlus,OnePlus Nord CE 2 Lite,8,128,31,78,Fair,53904,14867.0
IQOO,Neo 9 Pro,8,256,29,76,Good,47208,15434.0
Xiaomi,Redmi Note 12,6,128,47,73,Fair,34504,6045.0
Vivo,V27 Pro,8,128,35,70,Fair,39904,8268.0
Realme,Narzo 70 Pro,8,128,10,94,Excellent,33904,26133.0
OnePlus,OnePlus 10R,8,128,6,95,Good,53904,41110.0
Apple,iPhone 12,4,64,19,83,Excellent,75952,41480.0
OnePlus,OnePlus 9R,8,128,3,97,Excellent,53904,49463.0
Nokia,G21,4,64,5,95,Excellent,23952,20706.0
Vivo,V29,12,256,36,66,Fair,47008,8736.0
IQOO,Z9,8,256,19,83,Good,47208,23203.0
Samsung,Galaxy S23 Ultra,12,512,29,75,Fair,78616,22547.0
Xiaomi,Redmi Note 10 Pro,8,128,1,99,Excellent,36904,35877.0
Samsung,Galaxy A35,8,256,46,77,Fair,69208,12789.0
Nothing,Phone 2a,12,256,38,78,Fair,51008,10057.0
Apple,iPhone 12 Pro Max,6,512,13,89,Good,86416,53021.0
Oppo,F25,8,128,26,84,Good,39904,16049.0
Nothing,Phone 2a,8,256,30,79,Good,46208,15112.0
Motorola,Edge 50 Pro,8,256,43,62,Fair,36208,5387.0
Nothing,Phone 3a,8,256,48,58,Poor,46208,5467.0
Xiaomi,Redmi Note 13 Pro+,8,256,20,81,Excellent,39208,20325.0
Nothing,Phone 1,12,256,48,58,Poor,51008,6035.0
Realme,GT 5 Pro,16,512,26,87,Excellent,50416,23334.0
Motorola,Edge 30 Ultra,12,256,47,65,Fair,41008,6397.0
Realme,GT 5 Pro,12,256,45,63,Fair,41008,6200.0
Apple,iPhone XR,3,128,15,85,Good,75904,42388.0
Realme,11 Pro,8,128,33,72,Good,33904,8919.0
Realme,Narzo 60 Pro,12,256,12,90,Good,41008,26041.0
Vivo,Y200,8,128,36,67,Poor,39904,6399.0
Apple,iPhone 17,8,512,3,98,Good,88816,74105.0
Oppo,F25 Pro,8,256,39,65,Poor,42208,5596.0
Google,Pixel 7 Pro,12,256,29,77,Good,79008,26171.0
Apple,iPhone XS,4,64,37,65,Fair,75952,13191.0
Google,Pixel 8,8,256,32,73,Good,74208,20671.0
Xiaomi,Xiaomi 12,8,128,39,74,Good,36904,7373.0
IQOO,Z7,6,128,26,85,Good,42504,17298.0
Apple,iPhone 12,4,128,1,99,Good,77104,67463.0
OnePlus,OnePlus Nord 2T,8,128,45,68,Good,53904,9896.0
Samsung,Galaxy S24+,12,256,44,62,Poor,74008,9360.0
Vivo,T2,8,128,20,82,Good,39904,18847.0
Vivo,V29 Pro,8,256,45,59,Poor,42208,5080.0
Xiaomi,Xiaomi 12,8,256,28,86,Good,39208,15052.0
Apple,iPhone 13 Mini,4,256,18,85,Excellent,79408,45627.0
Apple,iPhone 15 Pro Max,8,256,33,80,Good,84208,24615.0
Apple,iPhone 14 Pro,6,1024,43,75,Good,95632,19365.0
Apple,iPhone 11 Pro,4,512,46,77,Fair,84016,15526.0
Apple,iPhone 12 Mini,4,256,21,81,Good,79408,36006.0
Xiaomi,Xiaomi 12 Pro,8,256,48,63,Poor,39208,5039.0
IQOO,Z7 Pro,8,128,43,69,Good,44904,8365.0
IQOO,Neo 7 Pro,8,128,6,96,Good,44904,34606.0
OnePlus,OnePlus Nord 3,8,256,9,93,Excellent,56208,43805.0
Nothing,CMF Phone 2,8,128,5,96,Excellent,43904,38354.0
Vivo,X80,12,256,2,99,Excellent,47008,44862.0
OnePlus,OnePlus Nord CE 3 Lite,8,256,14,93,Excellent,56208,39100.0
Xiaomi,Poco F5 Pro,8,256,4,98,Excellent,39208,35657.0
IQOO,Neo 7,8,128,19,89,Good,44904,23667.0
Realme,GT 2 Pro,12,256,40,65,Fair,41008,6397.0
OnePlus,12,16,512,24,87,Good,70416,31317.0
Google,Pixel 9 Pro XL,16,512,31,84,Good,88416,29544.0
Oppo,A79,8,256,4,97,Excellent,42208,37993.0
OnePlus,OnePlus Nord 2,12,256,46,71,Fair,61008,10395.0
Oppo,Find X6 Pro,16,512,23,79,Fair,56416,20893.0
Google,Pixel 8a,8,128,45,68,Good,71904,13201.0
IQOO,Neo 7 Pro,12,256,26,77,Good,52008,19174.0
Motorola,G54,8,128,22,80,Good,33904,14744.0
Apple,iPhone SE 2020,3,256,23,87,Good,78208,35884.0
IQOO,Z7,8,128,24,79,Fair,44904,16119.0
Xiaomi,14 Ultra,16,512,8,93,Good,53416,38271.0
Oppo,F25,8,128,14,92,Good,39904,24714.0
Nothing,Phone 3,12,256,23,79,Good,51008,21252.0
IQOO,Z6 Pro,8,128,37,71,Good,44904,9583.0
Apple,iPhone 11 Pro Max,4,64,15,87,Good,75952,43413.0
Apple,iPhone 15,6,128,14,90,Good,79504,48169.0
Realme,GT 6T,8,256,28,80,Good,36208,12930.0
Xiaomi,Xiaomi 12,8,256,39,75,Fair,39208,7057.0
Apple,iPhone XS Max,4,512,31,78,Fair,84016,23172.0
Samsung,Galaxy S22 Ultra,12,256,14,91,Good,74008,45338.0
Apple,iPhone 11,4,256,15,92,Excellent,79408,53330.0
Apple,iPhone 13 Pro Max,6,512,12,88,Good,86416,53658.0
Oppo,F27 Pro+,8,256,3,97,Good,42208,34857.0
Xiaomi,Xiaomi 12 Pro,12,256,38,78,Good,44008,9762.0
Apple,iPhone XR,3,128,8,94,Excellent,75904,61075.0
IQOO,Z6 Pro,6,128,36,74,Good,42504,9964.0
Apple,iPhone 14 Plus,6,512,14,87,Excellent,86416,56236.0
IQOO,Z7 Pro,8,256,2,98,Good,47208,40138.0
Xiaomi,Xiaomi 12,8,128,18,91,Good,36904,20431.0
Xiaomi,Redmi Note 12 Pro+,12,256,33,85,Excellent,44008,15187.0
Xiaomi,Redmi 12,8,256,39,78,Good,39208,8257.0
OnePlus,12R,8,128,36,76,Good,53904,12978.0
Motorola,Razr 40 Ultra,12,512,35,80,Good,45616,12152.0
Xiaomi,Redmi Note 13 Pro+,12,256,17,88,Excellent,44008,26876.0
Samsung,Galaxy Z Fold 5,12,1024,37,83,Excellent,87832,24348.0
Apple,iPhone 15 Pro,8,512,24,80,Good,88816,36322.0
Xiaomi,Poco X4 Pro,6,128,21,85,Good,34504,16418.0
Oppo,Reno 10 Pro+,12,256,5,97,Good,47008,37344.0
Realme,GT Neo 3T,8,256,3,98,Excellent,36208,33567.0
Vivo,Y36,8,128,43,75,Good,39904,8080.0
Realme,12 Pro+,12,256,42,76,Good,41008,8414.0
Motorola,Edge 30 Ultra,8,128,23,83,Good,33904,14841.0
Realme,C55,6,64,24,81,Excellent,30352,13964.0
Xiaomi,Poco F5 Pro,8,256,6,96,Good,39208,30217.0
Samsung,Galaxy A35,8,256,27,83,Good,69208,26572.0
Google,Pixel 6a,6,128,43,78,Fair,69504,13011.0
Xiaomi,Poco X5 Pro,8,256,17,92,Excellent,39208,25033.0
Nothing,Phone 3a Pro,12,256,23,86,Good,51008,23135.0
Nokia,G42 5G,8,128,24,88,Good,29904,13452.0
Xiaomi,Poco X6 Pro,8,256,29,83,Excellent,39208,15555.0
Motorola,Razr 40 Ultra,12,512,42,69,Fair,45616,7554.0
Xiaomi,Xiaomi 12,8,128,38,69,Good,36904,7241.0
IQOO,11,16,256,7,94,Excellent,56808,46671.0
Xiaomi,14 Ultra,16,1024,40,63,Fair,62632,9469.0
Apple,iPhone XS,4,512,35,73,Good,84016,20423.0
Nothing,Phone 3,16,512,18,86,Good,60416,31611.0
IQOO,11,8,256,19,88,Good,47208,24601.0
Xiaomi,Xiaomi Pad 5,6,256,17,90,Good,36808,20691.0
Xiaomi,Poco F5,8,256,29,78,Fair,39208,11694.0
Apple,iPhone 16,8,256,41,62,Poor,84208,10650.0
IQOO,Neo 10 Pro,12,256,33,70,Fair,52008,11824.0
Realme,Narzo 60 Pro,12,256,25,85,Good,41008,17254.0
Apple,iPhone 12 Pro,6,128,10,94,Excellent,79504,61281.0
Nothing,Phone 2,8,256,40,73,Good,46208,9107.0
Realme,13 Pro,8,128,42,70,Fair,33904,5695.0
Apple,iPhone 15 Pro Max,8,512,26,79,Good,88816,33594.0
Vivo,V29 Pro,8,256,3,98,Good,42208,35217.0
Apple,iPhone 13 Pro Max,6,128,7,93,Excellent,79504,64622.0
Nokia,G21,6,128,12,92,Good,27504,17854.0
OnePlus,Nord CE 4,8,128,47,62,Fair,53904,8020.0
Vivo,V27 Pro,8,256,46,72,Good,42208,8205.0
Xiaomi,Pad 6,8,128,6,94,Excellent,36904,30943.0
Motorola,Razr 50,8,256,20,88,Good,36208,18353.0
Nothing,CMF Phone 2,8,256,26,82,Good,46208,18142.0
Xiaomi,Poco X5 Pro,8,256,44,64,Fair,39208,6022.0
Apple,iPhone 11 Pro,4,512,8,92,Good,84016,59547.0
OnePlus,12R,16,256,23,86,Good,65808,29848.0
Realme,Narzo 70 Pro,8,128,34,69,Fair,33904,7261.0
OnePlus,11R,8,128,3,97,Good,53904,44517.0
Apple,iPhone 17 Pro,12,1024,30,83,Good,102832,35335.0
Apple,iPhone 11,4,64,24,85,Excellent,75952,36669.0
IQOO,Z6 Lite,6,128,11,92,Excellent,42504,31361.0
Realme,GT 6T,8,256,2,98,Excellent,36208,34206.0
Nokia,G21,4,64,3,98,Excellent,23952,22205.0
Apple,iPhone 16 Pro Max,8,1024,14,93,Excellent,98032,68194.0
Xiaomi,Poco M5,4,64,45,68,Good,30952,5682.0
Oppo,Find X7 Ultra,16,256,9,93,Excellent,51808,40376.0
Realme,GT Neo 3T,8,256,7,94,Excellent,36208,29747.0
Vivo,Y22,4,64,12,91,Excellent,33952,24222.0
Apple,iPhone 16,8,512,42,71,Fair,88816,15134.0
Xiaomi,Redmi Note 12 5G,4,128,31,71,Fair,32104,8059.0
OnePlus,Nord CE 4,8,128,40,73,Fair,53904,9443.0
Motorola,Edge 50 Pro,8,256,27,86,Excellent,36208,16005.0
Nokia,G21,3,64,19,86,Good,22752,11587.0
OnePlus,10 Pro,12,256,15,91,Good,61008,36474.0
IQOO,11,8,256,11,91,Good,47208,31008.0
Samsung,Galaxy S23 Ultra,12,512,11,92,Excellent,78616,58006.0
Vivo,X100,16,1024,29,78,Fair,65632,19576.0
Oppo,A59,6,128,34,82,Good,37504,10739.0
Xiaomi,Redmi Note 12 5G,8,256,3,98,Excellent,39208,36348.0
Apple,iPhone 12 Mini,4,64,8,95,Excellent,75952,61764.0
Google,Pixel 8,8,128,4,96,Excellent,71904,64057.0
IQOO,Z7,6,128,16,89,Excellent,42504,26933.0
Samsung,Galaxy Note 20 Ultra,12,256,45,74,Fair,74008,13143.0
Xiaomi,Redmi Note 13 Pro+,8,256,21,88,Good,39208,19314.0
Apple,iPhone 15 Plus,6,256,31,84,Excellent,81808,30373.0
Apple,iPhone 17 Pro Max,12,512,25,77,Good,93616,35681.0
Nothing,Phone 2a,8,256,4,96,Excellent,46208,41165.0
Realme,C67,6,128,16,90,Good,31504,18168.0
Xiaomi,Poco F6,12,256,30,74,Good,44008,13482.0
Realme,GT Neo 3,8,128,26,83,Excellent,33904,14970.0
Vivo,X100 Pro,16,1024,3,97,Good,65632,54202.0
Motorola,Edge 30 Ultra,8,128,47,65,Poor,33904,4495.0
Vivo,V30 Pro,12,512,4,97,Excellent,51616,46462.0
Nokia,G42 5G,4,128,43,69,Fair,25104,4157.0
Samsung,Galaxy S24 Ultra,12,1024,32,83,Good,87832,27818.0
Samsung,Galaxy M55,8,128,44,68,Fair,66904,10918.0
Motorola,Edge 50 Pro,8,256,21,81,Good,36208,16418.0
Motorola,Edge 40 Neo,8,128,26,87,Excellent,33904,15692.0
Motorola,Razr 40 Ultra,12,512,19,90,Good,45616,24312.0
Xiaomi,Poco F5 Pro,8,256,38,66,Fair,39208,6541.0
Apple,iPhone 15 Pro,8,256,19,85,Good,84208,42387.0
Vivo,X100 Pro,12,256,19,85,Good,47008,23662.0
Oppo,Reno 8 Pro,12,256,39,72,Fair,47008,8122.0
Google,Pixel 8 Pro,12,512,45,75,Good,83616,16932.0
Vivo,T3,8,128,9,95,Excellent,39904,31767.0
IQOO,Neo 9 Pro,8,256,6,95,Excellent,47208,40004.0
Apple,iPhone 15,6,256,11,90,Excellent,81808,59049.0
Apple,iPhone 13 Pro,6,256,8,92,Good,81808,57982.0
OnePlus,OnePlus Open,16,1024,3,98,Good,79632,66442.0
Apple,iPhone 11,4,128,37,67,Poor,77104,11732.0
OnePlus,11,16,256,25,84,Good,65808,27362.0
Vivo,Y200,8,256,24,87,Excellent,42208,20857.0
Realme,12+,8,256,12,93,Good,36208,23759.0
Apple,iPhone XS Max,4,64,16,86,Good,75952,41856.0
Apple,iPhone 13 Pro,6,256,32,70,Good,81808,21852.0
Motorola,Edge 40 Neo,12,256,28,84,Good,41008,15377.0
Vivo,T2,6,128,47,78,Good,37504,7898.0
Motorola,Razr 40 Ultra,8,256,35,83,Excellent,36208,11119.0
Vivo,Y22,6,128,10,92,Good,37504,25463.0
IQOO,Z7,8,128,18,87,Good,44904,23768.0
